1562 774 10
1336 548 10
1319 543 10
1198 542 10
1188 541 10
1074 539 10
1064 538 10
1054 536 10
920 405 10
880 399 10
870 398 10
860 396 10
821 361 10
456 356 10
442 355 10
442 362 10
494 415 10
500 434 10
500 442 10
498 491 10
495 501 10
488 509 10
476 512 10
457 513 10
446 514 10
391 515 10
368 516 10
353 523 10
341 527 10
329 530 10
315 534 10
303 536 10
273 536 10
266 537 10
256 535 10
248 527 10
242 520 10
232 520 10
197 518 10
189 517 10
180 512 10
174 473 10
173 462 10
172 439 10
169 428 10
164 401 10
170 386 10
172 368 10
171 340 10
183 322 10
197 317 10
223 321 10
257 350 10
258 351 10
